INFO 2026-01-26 17:16:00,617 basehttp 26831 126145762670144 "GET /forecast/meteorological-data/?use_future=false HTTP/1.1" 200 3590
INFO 2026-01-26 17:16:00,933 basehttp 26831 126145796240960 "GET //meteorology/?address=%E9%93%B6%E5%B7%9D%E5%B8%82&choose=1 HTTP/1.1" 200 154
INFO 2026-01-26 17:16:01,178 basehttp 26831 126145787848256 "GET //meteorology/?address=%E9%93%B6%E5%B7%9D%E5%B8%82&choose=2&days=7 HTTP/1.1" 200 1241
INFO 2026-01-26 17:16:02,820 basehttp 26831 126145771062848 "GET //meteorology/?address=%E9%93%B6%E5%B7%9D,%E7%9F%B3%E5%98%B4%E5%B1%B1,%E5%9B%BA%E5%8E%9F,%E5%90%B4%E5%BF%A0,%E4%B8%AD%E5%8D%AB&choose=4 HTTP/1.1" 200 76
INFO 2026-01-26 17:19:28,985 basehttp 26831 126145404073536 "GET /admin/ HTTP/1.1" 200 24261
INFO 2026-01-26 17:19:29,634 basehttp 26831 126145404073536 "GET /favicon.ico HTTP/1.1" 302 0
INFO 2026-01-26 17:19:31,225 basehttp 26831 126145404073536 "GET /admin/forecast/disasterparameter/ HTTP/1.1" 200 28289
INFO 2026-01-26 17:19:31,278 basehttp 26831 126145404073536 "GET /admin/jsi18n/ HTTP/1.1" 200 9327
INFO 2026-01-26 17:19:48,223 basehttp 26831 126145754277440 "GET /crop/growth/?crop=%E6%9E%B8%E6%9D%9E HTTP/1.1" 200 1667
INFO 2026-01-26 17:19:48,226 basehttp 26831 126145762670144 "GET /crop/cropClass/ HTTP/1.1" 200 443
INFO 2026-01-26 17:19:48,244 basehttp 26831 126145796240960 "GET //crop/plantArea/?crop=%E6%9E%B8%E6%9D%9E HTTP/1.1" 200 351
INFO 2026-01-26 17:19:48,335 basehttp 26831 126145779455552 "GET /forecast/meteorological-data/?use_future=false HTTP/1.1" 200 3590
INFO 2026-01-26 17:19:48,618 basehttp 26831 126145771062848 "GET //meteorology/?address=%E9%93%B6%E5%B7%9D%E5%B8%82&choose=1 HTTP/1.1" 200 154
INFO 2026-01-26 17:19:48,809 basehttp 26831 126145787848256 "GET //meteorology/?address=%E9%93%B6%E5%B7%9D%E5%B8%82&choose=2&days=7 HTTP/1.1" 200 1241
INFO 2026-01-26 17:19:50,315 basehttp 26831 126145754277440 "GET //meteorology/?address=%E9%93%B6%E5%B7%9D,%E7%9F%B3%E5%98%B4%E5%B1%B1,%E5%9B%BA%E5%8E%9F,%E5%90%B4%E5%BF%A0,%E4%B8%AD%E5%8D%AB&choose=4 HTTP/1.1" 200 76
INFO 2026-01-26 18:33:51,915 basehttp 26831 126145754277440 "GET //crop/plantArea/?crop=%E6%9E%B8%E6%9D%9E HTTP/1.1" 200 351
INFO 2026-01-26 18:33:51,970 basehttp 26831 126145762670144 "GET //meteorology/?address=%E9%93%B6%E5%B7%9D%E5%B8%82&choose=1 HTTP/1.1" 200 157
INFO 2026-01-26 18:33:51,932 basehttp 26831 126145796240960 "GET /crop/cropClass/ HTTP/1.1" 200 443
INFO 2026-01-26 18:33:52,132 basehttp 26831 126145771062848 "GET /crop/growth/?crop=%E6%9E%B8%E6%9D%9E HTTP/1.1" 200 1667
INFO 2026-01-26 18:33:52,309 basehttp 26831 126145787848256 "GET //meteorology/?address=%E9%93%B6%E5%B7%9D%E5%B8%82&choose=2&days=7 HTTP/1.1" 200 1241
INFO 2026-01-26 18:33:52,931 basehttp 26831 126145779455552 "GET /forecast/meteorological-data/?use_future=false HTTP/1.1" 200 3590
INFO 2026-01-26 18:33:54,380 basehttp 26831 126145796240960 "GET //meteorology/?address=%E9%93%B6%E5%B7%9D,%E7%9F%B3%E5%98%B4%E5%B1%B1,%E5%9B%BA%E5%8E%9F,%E5%90%B4%E5%BF%A0,%E4%B8%AD%E5%8D%AB&choose=4 HTTP/1.1" 200 76
INFO 2026-01-26 18:34:00,766 basehttp 26831 126145771062848 "GET /crop/cropClass/ HTTP/1.1" 200 443
INFO 2026-01-26 18:34:00,787 basehttp 26831 126145754277440 "GET /crop/growth/?crop=%E6%9E%B8%E6%9D%9E HTTP/1.1" 200 1667
INFO 2026-01-26 18:34:00,789 basehttp 26831 126145787848256 "GET //crop/plantArea/?crop=%E6%9E%B8%E6%9D%9E HTTP/1.1" 200 351
INFO 2026-01-26 18:34:00,924 basehttp 26831 126145762670144 "GET /forecast/meteorological-data/?use_future=false HTTP/1.1" 200 3590
INFO 2026-01-26 18:34:01,191 basehttp 26831 126145796240960 "GET //meteorology/?address=%E9%93%B6%E5%B7%9D%E5%B8%82&choose=1 HTTP/1.1" 200 157
INFO 2026-01-26 18:34:01,401 basehttp 26831 126145779455552 "GET //meteorology/?address=%E9%93%B6%E5%B7%9D%E5%B8%82&choose=2&days=7 HTTP/1.1" 200 1241
INFO 2026-01-26 18:34:03,001 basehttp 26831 126145771062848 "GET //meteorology/?address=%E9%93%B6%E5%B7%9D,%E7%9F%B3%E5%98%B4%E5%B1%B1,%E5%9B%BA%E5%8E%9F,%E5%90%B4%E5%BF%A0,%E4%B8%AD%E5%8D%AB&choose=4 HTTP/1.1" 200 76
INFO 2026-01-26 18:35:05,288 basehttp 26831 126145762670144 "GET /crop/cropClass/ HTTP/1.1" 200 443
INFO 2026-01-26 18:35:05,309 basehttp 26831 126145754277440 "GET /crop/growth/?crop=%E6%9E%B8%E6%9D%9E HTTP/1.1" 200 1667
INFO 2026-01-26 18:35:05,337 basehttp 26831 126145796240960 "GET //crop/plantArea/?crop=%E6%9E%B8%E6%9D%9E HTTP/1.1" 200 351
INFO 2026-01-26 18:35:05,362 basehttp 26831 126145787848256 "GET /forecast/meteorological-data/?use_future=false HTTP/1.1" 200 3590
INFO 2026-01-26 18:35:05,662 basehttp 26831 126145771062848 "GET //meteorology/?address=%E9%93%B6%E5%B7%9D%E5%B8%82&choose=1 HTTP/1.1" 200 157
